,MovieID,Title,Genre
18870,1471,Boys Life 2 (1997),Drama
18871,1483,Crash (1996),Drama|Thriller
18876,1533,"Promise, The (La Promesse) (1996)",Drama
18881,1585,Love Serenade (1996),Comedy
18893,1664,N�nette et Boni (1996),Drama
18896,1686,Red Corner (1997),Crime|Thriller
18966,2330,Hands on a Hard Body (1996),Documentary
19001,2682,Limbo (1999),Drama
19022,2865,Sugar Town (1999),Comedy
19037,2964,Julien Donkey-Boy (1999),Drama
19042,2979,Body Shots (1999),Drama
19071,3187,Trans (1998),Drama
19091,3343,And God Created Woman (1988),Comedy|Drama|Romance
19119,3562,Committed (2000),Comedy|Drama
19123,3579,I Dreamed of Africa (2000),Drama
19132,3716,Fatal Beauty (1987),Action|Crime
19261,2068,Fanny and Alexander (1982),Drama
19262,2075,Mephisto (1981),Drama|War
19310,3230,"Odessa File, The (1974)",Thriller
19396,1980,Friday the 13th Part VII: The New Blood (1988),Horror
19397,1981,Friday the 13th Part VIII: Jason Takes Manhattan (1989),Horror
19517,3544,Shakes the Clown (1991),Comedy
19568,2069,"Trip to Bountiful, The (1985)",Drama
19606,250,Heavyweights (1994),Children's|Comedy
19682,1642,Indian Summer (a.k.a. Alive & Kicking) (1996),Comedy|Drama
19727,3326,What Planet Are You From? (2000),Comedy|Sci-Fi
19735,3537,Where the Money Is (2000),Comedy|Drama
19812,2704,"Lovers on the Bridge, The (Les Amants du Pont-Neuf) (1991)",Drama|Romance
19852,2913,"Mating Habits of the Earthbound Human, The (1998)",Comedy
19994,1442,Prefontaine (1997),Drama
20051,2477,Firewalker (1986),Adventure
20060,2627,Endurance (1998),Documentary|Drama
20253,3120,"Distinguished Gentleman, The (1992)",Comedy
20593,1863,Major League: Back to the Minors (1998),Comedy
20623,2035,Blackbeard's Ghost (1968),Children's|Comedy
20814,3628,Flying Tigers (1942),Action|Drama|War
20937,947,My Man Godfrey (1936),Comedy
21342,1598,Desperate Measures (1998),Crime|Drama|Thriller
21354,1662,Gang Related (1997),Crime
21465,2458,Armed and Dangerous (1986),Comedy|Crime
21532,2900,Monkey Shines (1988),Horror|Sci-Fi
21626,3761,"Blood In, Blood Out (a.k.a. Bound by Honor) (1993)",Crime|Drama
21900,652,"301, 302 (1995)",Mystery
21905,755,Kim (1950),Children's|Drama
21909,834,Phat Beach (1996),Comedy
21913,882,"Trigger Effect, The (1996)",Drama|Thriller
21914,917,"Little Princess, The (1939)",Children's|Drama
22048,1970,"Nightmare on Elm Street 3: Dream Warriors, A (1987)",Horror
22049,1971,"Nightmare on Elm Street 4: The Dream Master, A (1988)",Horror
22050,1972,"Nightmare on Elm Street 5: The Dream Child, A (1989)",Horror
22076,2051,Herbie Goes to Monte Carlo (1977),Adventure|Children's|Comedy
22110,2151,"Gods Must Be Crazy II, The (1989)",Comedy
22169,2660,"Thing From Another World, The (1951)",Sci-Fi
22190,2784,"Masque of the Red Death, The (1964)",Horror
22205,2886,"Adventures of Elmo in Grouchland, The (1999)",Children's|Comedy
22206,2902,Psycho II (1983),Horror|Thriller
22241,3345,"Charlie, the Lonesome Cougar (1967)",Adventure|Children's
22257,3488,"Hideous Sun Demon, The (1959)",Horror|Sci-Fi
22284,3777,Nekromantik (1987),Comedy|Horror
22286,3820,Thomas and the Magic Railroad (2000),Children's
22293,3908,Urban Legends: Final Cut (2000),Horror
22296,3923,Return of the Fly (1959),Horror|Sci-Fi
22350,600,Love and a .45 (1994),Thriller
22353,615,Bread and Chocolate (Pane e cioccolata) (1973),Drama
22355,656,Eddie (1996),Comedy
22356,667,Bloodsport 2 (1995),Action
22363,833,High School High (1996),Comedy
22383,1165,"Bloody Child, The (1996)",Drama|Thriller
22414,1335,Blood Beach (1981),Action|Horror
22436,1695,Artemisia (1997),Drama
22442,1743,Arguing the World (1996),Documentary
22466,1989,Prom Night III: The Last Kiss (1989),Horror
22467,1990,Prom Night IV: Deliver Us From Evil (1992),Horror
22507,2545,Relax... It's Just Sex (1998),Comedy
22518,2855,Nightmares (1983),Horror
22521,2868,Fright Night Part II (1989),Horror
22543,3119,Bay of Blood (Reazione a catena) (1971),Horror
22562,3318,Deterrence (1998),Thriller
22564,3335,Jail Bait (1954),Crime|Drama
22565,3344,Blood Feast (1963),Horror
22566,3346,Color Me Blood Red (1965),Horror
22583,3490,Horror Express (1972),Horror
22594,3651,"Blood Spattered Bride, The (La Novia Ensangrentada) (1972)",Horror
22595,3677,Baraka (1992),Documentary
22596,3696,Night of the Creeps (1986),Comedy|Horror|Sci-Fi
22759,3372,"Bridge at Remagen, The (1969)",Action|War
22918,2095,"Shaggy D.A., The (1976)",Children's|Comedy
22948,2472,Tough Guys (1986),Comedy
23010,3674,For the Love of Benji (1977),Adventure|Children's
23012,3738,"Sugarland Express, The (1974)",Drama
23017,3807,Sinbad and the Eye of the Tiger (1977),Action|Adventure
23096,537,Sirens (1994),Comedy|Drama
23449,274,Man of the House (1995),Comedy
23516,504,No Escape (1994),Action|Sci-Fi
23577,840,House Arrest (1996),Comedy
23580,865,Small Faces (1995),Drama
23581,867,Carpool (1996),Comedy|Crime
23629,1164,Two or Three Things I Know About Her (1966),Drama
23644,1241,Braindead (1992),Comedy|Horror
23692,1427,Turbulence (1997),Thriller
23697,1439,Meet Wally Sparks (1997),Comedy
23718,1550,Trial and Error (1997),Comedy|Romance
23752,1679,Chairman of the Board (1998),Comedy
23770,1755,Shooting Fish (1997),Romance
23777,1822,Meet the Deedles (1998),Children's|Comedy
23890,2362,Glen or Glenda (1953),Drama
23918,2446,In Dreams (1999),Thriller
23987,2799,Problem Child 2 (1991),Comedy
24107,3531,All the Vermeers in New York (1990),Comedy|Drama|Romance
24120,3645,Cleo From 5 to 7 (Cl�o de 5 � 7) (1962),Drama
24123,3669,Stay Tuned (1992),Comedy
24127,3692,Class of Nuke 'Em High (1986),Comedy|Horror
24193,547,Surviving the Game (1994),Action|Adventure|Thriller
24312,3276,Gun Shy (2000),Comedy
24505,3132,Daddy Long Legs (1919),Comedy
24506,3133,Go West (1925),Comedy
24513,3310,"Kid, The (1921)",Action
25061,3664,Puppet Master 5: The Final Chapter (1994),Horror|Sci-Fi|Thriller
25062,3665,Curse of the Puppet Master (1998),Horror|Sci-Fi|Thriller
25082,3781,Shaft in Africa (1973),Action|Crime
25118,343,"Baby-Sitters Club, The (1995)",Children's
25133,484,Lassie (1994),Adventure|Children's
25221,1826,Barney's Great Adventure (1998),Adventure|Children's
25558,3121,"Hitch-Hiker, The (1953)",Film-Noir
25584,3414,Love Is a Many-Splendored Thing (1955),Romance
25597,3546,What Ever Happened to Baby Jane? (1962),Drama|Thriller
25701,1563,Dream With the Fishes (1997),Drama
26211,3427,Coogan's Bluff (1968),Crime
26277,102,Mr. Wrong (1996),Comedy
26302,243,Gordy (1995),Comedy
26359,470,House Party 3 (1994),Comedy
26368,505,North (1994),Comedy
26557,1490,B*A*P*S (1997),Comedy
26563,1525,Warriors of Virtue (1997),Action|Adventure|Children's|Fantasy
26606,1798,Hush (1998),Thriller
26654,2029,Billy's Hollywood Screen Kiss (1997),Comedy|Romance
26765,2526,Meteor (1979),Sci-Fi
26897,3239,Isn't She Great? (2000),Comedy
26898,3240,"Big Tease, The (1999)",Comedy
26984,3715,Burglar (1987),Comedy
27077,956,Penny Serenade (1941),Drama|Romance
27082,1067,"Damsel in Distress, A (1937)",Comedy|Musical|Romance
27174,2400,Prancer (1989),Children's|Drama
27233,3622,"Twelve Chairs, The (1970)",Comedy
27243,3870,Our Town (1940),Drama
27252,49,When Night Is Falling (1995),Drama|Romance
27276,309,"Red Firecracker, Green Firecracker (1994)",Drama
27339,1383,Adrenalin: Fear the Rush (1996),Action|Sci-Fi
27409,2810,Perfect Blue (1997),Animation|Mystery
27437,3661,Puppet Master II (1990),Horror|Sci-Fi|Thriller
27443,3725,American Pop (1981),Animation|Musical
27885,2636,"Mummy's Ghost, The (1944)",Horror
27955,580,Princess Caraboo (1994),Drama
27975,936,Ninotchka (1939),Comedy|Romance
27977,939,"Reluctant Debutante, The (1958)",Comedy|Drama
27980,959,Of Human Bondage (1934),Drama
28042,1749,"Leading Man, The (1996)",Romance
28046,1817,No Looking Back (1998),Comedy|Drama|Romance
28150,2882,Jakob the Liar (1999),Drama
28172,3393,Date with an Angel (1987),Comedy|Fantasy
28185,3670,"Story of G.I. Joe, The (1945)",War
28205,3922,Bikini Beach (1964),Comedy
28298,1066,Shall We Dance? (1937),Comedy|Musical|Romance
28469,3391,Who's That Girl? (1987),Comedy
28574,583,Dear Diary (Caro Diario) (1994),Comedy|Drama
28699,119,"Steal Big, Steal Little (1995)",Comedy
28702,124,"Star Maker, The (Uomo delle stelle, L') (1995)",Drama
28724,210,Wild Bill (1995),Western
28728,228,Destiny Turns on the Radio (1995),Comedy
28741,283,New Jersey Drive (1995),Crime|Drama
28783,384,Bad Company (1995),Action
28787,409,Above the Rim (1994),Drama
28789,418,Being Human (1993),Drama
28790,422,Blink (1994),Thriller
28814,478,Jimmy Hollywood (1994),Comedy
28855,640,Diabolique (1996),Drama|Thriller
28889,893,Mother Night (1996),Drama
28999,1351,Blood & Wine (1997),Drama
29008,1382,Marked for Death (1990),Action|Drama
29031,1472,City of Industry (1997),Crime|Thriller
29037,1508,Traveller (1997),Drama
29055,1601,Hoodlum (1997),Crime|Drama|Film-Noir
29058,1609,187 (1997),Drama
29067,1651,Telling Lies in America (1997),Drama
29069,1659,Hurricane Streets (1998),Drama
29096,1773,Tokyo Fist (1995),Action|Drama
29154,2073,Fandango (1985),Comedy
29204,2293,Shadrach (1998),Drama
29274,2475,52 Pick-Up (1986),Action|Mystery|Thriller
29289,2561,True Crime (1999),Crime|Thriller
29303,2620,This Is My Father (1998),Drama|Romance
29337,2767,Illuminata (1998),Comedy
29469,3446,Funny Bones (1995),Comedy
29517,3773,House Party (1990),Comedy
29537,27,Now and Then (1995),Drama
29784,2298,Strangeland (1998),Thriller
30139,2922,Hang 'em High (1967),Western
30241,201,Three Wishes (1995),Drama
30658,881,First Kid (1996),Children's|Comedy
30889,3626,8 1/2 Women (1999),Comedy
31117,1153,Raw Deal (1948),Film-Noir
31229,96,In the Bleak Midwinter (1995),Comedy
31362,1906,Mr. Jealousy (1997),Comedy|Romance
31474,3947,Get Carter (1971),Thriller
31498,1149,JLG/JLG - autoportrait de d�cembre (1994),Documentary|Drama
31503,1406,"C�r�monie, La (1995)",Drama
31514,2063,Seventh Heaven (Le Septi�me ciel) (1997),Drama|Romance
31523,2673,Eternity and a Day (Mia eoniotita ke mia mera ) (1998),Drama
31546,3817,"Other Side of Sunday, The (S�ndagsengler) (1996)",Comedy|Drama
31628,528,"Scout, The (1994)",Drama
31913,2618,"Castle, The (1997)",Comedy
31993,3374,Daughters of the Dust (1992),Drama
32404,828,"Adventures of Pinocchio, The (1996)",Adventure|Children's
32550,2837,Bedrooms & Hallways (1998),Comedy|Romance
32664,341,Double Happiness (1994),Drama
32780,1176,"Double Life of Veronique, The (La Double Vie de V�ronique) (1991)",Drama
32854,1496,Anna Karenina (1997),Drama|Romance
32923,2079,Kidnapped (1960),Children's|Drama
32945,2157,"Chambermaid on the Titanic, The (1998)",Romance
32949,2179,Topaz (1969),Thriller
33008,2521,Airport 1975 (1974),Drama
33154,3293,Conceiving Ada (1997),Drama|Sci-Fi
33164,3357,East-West (Est-ouest) (1999),Drama|Romance
33251,3912,Beautiful (2000),Comedy|Drama
33254,3924,Pajama Party (1964),Comedy
33382,1167,Dear God (1996),Comedy
33451,1417,"Portrait of a Lady, The (1996)",Drama
33492,1874,Still Breathing (1997),Comedy|Romance
33513,2062,"Governess, The (1998)",Drama|Romance
33586,2535,Earthquake (1974),Action
33617,2885,Guinevere (1999),Drama|Romance
33625,2943,Indochine (1992),Drama|Romance
33656,3162,Simpatico (1999),Comedy|Drama
33661,3221,"Draughtsman's Contract, The (1982)",Drama
33762,961,Little Lord Fauntleroy (1936),Drama
33827,3577,Two Moon Juction (1988),Drama
34006,129,Pie in the Sky (1995),Comedy|Romance
34008,148,"Awfully Big Adventure, An (1995)",Drama
34040,254,Jefferson in Paris (1995),Drama
34369,1330,April Fool's Day (1986),Comedy|Horror
34370,1332,"Believers, The (1987)",Horror|Thriller
34373,1336,Body Parts (1991),Horror
34421,1507,Paradise Road (1997),Drama|War
34485,1839,My Giant (1998),Comedy
34577,2044,"Devil and Max Devlin, The (1981)",Comedy
34618,2128,Safe Men (1998),Comedy
34669,2286,"Fiendish Plot of Dr. Fu Manchu, The (1980)",Comedy
34684,2326,Shattered Image (1998),Drama|Thriller
34800,2655,Howling II: Your Sister Is a Werewolf (1985),Horror
34801,2656,Tarantula (1955),Horror|Sci-Fi
34805,2663,It Came from Beneath the Sea (1955),Sci-Fi
34826,2737,Assassination (1987),Action
34836,2781,"Tingler, The (1959)",Horror
34839,2785,Tales of Terror (1962),Horror
34856,2847,Only Angels Have Wings (1939),Drama
34857,2848,Othello (1952),Drama
34859,2854,Don't Look in the Basement! (1973),Horror
34875,2903,Psycho III (1986),Horror|Thriller
34895,2982,"Guardian, The (1990)",Horror|Thriller
34902,2992,Rawhead Rex (1986),Horror|Thriller
34910,3015,Coma (1978),Thriller
34916,3021,"Funhouse, The (1981)",Horror
34927,3043,Meatballs 4 (1992),Comedy
34928,3048,Under the Rainbow (1981),Comedy
35003,3340,Bride of the Monster (1956),Horror|Sci-Fi
35018,3401,Baby... Secret of the Lost Legend (1985),Adventure|Sci-Fi
35030,3428,"Champ, The (1979)",Drama
35038,3445,Eyes of Laura Mars (1978),Mystery|Thriller
35070,3518,"End of Violence, The (1997)",Drama|Thriller
35104,3667,Rent-A-Cop (1988),Action|Comedy
35107,3676,Eraserhead (1977),Drama|Horror
35114,3691,Private School (1983),Comedy
35129,3721,Trixie (1999),Comedy
35134,3732,"Fury, The (1978)",Horror
35137,3739,Trouble in Paradise (1932),Comedy|Romance
35156,3790,Groove (2000),Drama
35165,3832,"Black Sabbath (Tre Volti Della Paura, I) (1963)",Horror
35168,3838,Phantasm III: Lord of the Dead (1994),Horror
35171,3857,Bless the Child (2000),Thriller
35190,3933,"Killer Shrews, The (1959)",Horror|Sci-Fi
35191,3935,Kronos (1973),Horror
35819,3217,"Star Is Born, A (1937)",Drama
35987,619,Ed (1996),Comedy
36054,1113,"Associate, The (1996)",Comedy
36057,1133,Talking About Sex (1994),Comedy|Drama
36140,1581,Out to Sea (1997),Comedy
36184,1837,"Odd Couple II, The (1998)",Comedy
36273,2275,Six-String Samurai (1998),Action|Adventure|Sci-Fi
36700,1362,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",Drama
36801,3808,Two Women (La Ciociara) (1961),Drama|War
36980,1440,Amos & Andrew (1993),Comedy
37236,964,Angel and the Badman (1947),Western
37351,3643,"Fighting Seabees, The (1944)",Action|Drama|War
37533,3936,"Phantom of the Opera, The (1943)",Drama|Thriller
37780,331,Tom & Viv (1994),Drama
37830,782,"Fan, The (1996)",Thriller
37843,1000,Curdled (1996),Crime
37866,1312,Female Perversions (1996),Drama
37931,1857,"Real Blonde, The (1997)",Comedy
38204,55,Georgia (1995),Drama
38647,2055,Hot Lead and Cold Feet (1978),Comedy|Western
38721,2386,Jerry Springer: Ringmaster (1998),Drama
38989,3804,H.O.T.S. (1979),Comedy
39592,444,Even Cowgirls Get the Blues (1993),Comedy|Romance
39639,602,"Great Day in Harlem, A (1994)",Documentary
39657,716,Switchblade Sisters (1975),Crime
39689,974,Algiers (1938),Drama|Romance
39968,2388,Steam: The Turkish Bath (Hamam) (1997),Drama|Romance
40022,2586,"Goodbye, Lover (1999)",Comedy|Crime|Thriller
40023,2589,Friends & Lovers (1999),Comedy|Drama|Romance
40191,3810,White Sands (1992),Drama|Thriller
40372,2487,"Blood, Guts, Bullets and Octane (1998)",Action|Comedy
40667,61,Eye for an Eye (1996),Drama|Thriller
40684,103,Unforgettable (1996),Thriller
40722,214,Before the Rain (Pred dozhdot) (1994),Drama
40744,268,Little Odessa (1994),Drama
40898,731,Heaven's Prisoners (1996),Mystery|Thriller
40969,1056,Jude (1996),Drama
41098,1404,Night Falls on Manhattan (1997),Crime|Drama
41111,1447,Gridlock'd (1997),Crime
41128,1501,Keys to Tulsa (1997),Crime
41130,1511,A Chef in Love (1996),Comedy
41134,1523,"Truth or Consequences, N.M. (1997)",Action|Crime|Romance
41136,1531,Losing Chase (1996),Drama
41172,1670,Welcome To Sarajevo (1997),Drama|War
41203,1791,Twilight (1998),Crime|Drama
41207,1809,Hana-bi (1997),Comedy|Crime|Drama
41302,2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),Comedy|Drama
41415,2778,Never Talk to Strangers (1995),Thriller
41429,2850,Public Access (1993),Drama|Thriller
41457,2988,Melvin and Howard (1980),Drama
41469,3041,Meatballs Part II (1984),Comedy
41470,3042,Meatballs III (1987),Comedy
41582,3587,Inferno (1980),Horror
41585,3613,Things Change (1988),Comedy
41627,3765,"Hot Spot, The (1990)",Drama|Romance
41631,3805,Knightriders (1981),Action|Adventure|Drama
42058,2486,24-hour Woman (1998),Drama
42106,2834,"Very Thought of You, The (1998)",Comedy|Romance
42419,200,"Tie That Binds, The (1995)",Thriller
42441,270,Love Affair (1994),Drama|Romance
42452,295,"Pyromaniac's Love Story, A (1995)",Comedy|Romance
42551,726,Last Dance (1996),Drama
42768,1758,Dangerous Beauty (1998),Drama
43015,2733,Vibes (1988),Adventure|Comedy
43197,3797,"In Crowd, The (2000)",Thriller
43511,1899,Passion in the Desert (1998),Adventure|Drama
43563,2158,"Henry: Portrait of a Serial Killer, Part 2 (1996)",Crime|Horror
43683,2894,Romance (1999),Drama|Romance
43789,3737,Lonely Are the Brave (1962),Drama|Western
43844,754,Gold Diggers: The Secret of Bear Mountain (1995),Adventure|Children's
43974,2743,Native Son (1986),Drama
44166,114,Margaret's Museum (1995),Drama
44678,1626,Fire Down Below (1997),Action|Drama|Thriller
44925,3064,Poison Ivy: New Seduction (1997),Thriller
45227,3931,"Giant Gila Monster, The (1959)",Horror|Sci-Fi
45231,3940,"Slumber Party Massacre III, The (1990)",Horror
45394,561,Killer (Bulletproof Heart) (1994),Thriller
45485,992,"Rich Man's Wife, The (1996)",Thriller
45761,1853,"Alan Smithee Film: Burn Hollywood Burn, An (1997)",Comedy
45865,2164,Surf Nazis Must Die (1987),Drama
45882,2201,"Paradine Case, The (1947)",Drama
45889,2211,Secret Agent (1936),Thriller
45891,2227,"Lodger, The (1926)",Thriller
45900,2256,Parasite (1982),Horror|Sci-Fi
46002,2523,Rollercoaster (1977),Drama|Thriller
46059,2753,"Bedroom Window, The (1987)",Thriller
46198,3291,Trois (2000),Thriller
46202,3313,Class Reunion (1982),Comedy
46243,3442,Band of the Hand (1986),Action
46268,3520,How to Stuff a Wild Bikini (1965),Comedy
46333,3734,Prince of the City (1981),Drama
46532,462,"Good Man in Africa, A (1994)",Action|Adventure
46603,705,Cosi (1996),Comedy
46606,715,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama
47026,2173,"Navigator: A Mediaeval Odyssey, The (1988)",Adventure|Fantasy|Sci-Fi
47057,2345,Desert Bloom (1986),Drama
47128,2667,"Mole People, The (1956)",Sci-Fi
47201,3049,How I Won the War (1967),Comedy|War
47296,3572,Carnosaur (1993),Horror|Sci-Fi
47305,3632,Monsieur Verdoux (1947),Comedy
47685,888,Land Before Time III: The Time of the Great Giving (1995),Animation|Children's
47744,1570,Tetsuo II: Body Hammer (1992),Sci-Fi
47756,1720,Time Tracers (1995),Action|Adventure|Sci-Fi
47813,2189,I Married A Strange Person (1997),Animation
47866,2658,"Flying Saucer, The (1950)",Sci-Fi
47873,2666,It Conquered the World (1956),Sci-Fi
47931,3611,Saludos Amigos (1943),Animation|Children's|Comedy
47952,3759,Fun and Fancy Free (1947),Animation|Children's|Musical
47954,3775,Make Mine Music (1946),Animation|Children's|Musical
47963,3878,X: The Unknown (1956),Sci-Fi
48951,2751,From the Hip (1987),Comedy
49174,771,"Vie est belle, La (Life is Rosey) (1987)",Comedy|Drama
49680,3222,Carmen (1984),Drama
49723,3588,"King of Marvin Gardens, The (1972)",Crime|Drama
49784,896,Wild Reeds (1994),Drama
49804,1549,Rough Magic (1995),Drama|Romance
49862,3124,Agnes Browne (1999),Comedy|Drama
50277,2464,Trick or Treat (1986),Horror
50298,2681,Free Enterprise (1998),Comedy|Romance|Sci-Fi
51610,2869,"Separation, The (La S�paration) (1994)",Drama
51641,3140,"Three Ages, The (1923)",Comedy
51700,3780,Rocketship X-M (1950),Sci-Fi
51709,3862,About Adam (2000),Comedy
51913,1026,So Dear to My Heart (1949),Children's|Drama
52017,2892,New Rose Hotel (1998),Action|Drama
52048,3866,Sunset Strip (2000),Comedy
52051,3883,Catfish in Black Bean Sauce (2000),Comedy|Drama
52056,3891,Turn It Up (2000),Crime|Drama
52057,3892,Anatomy (Anatomie) (2000),Horror
52059,3894,Solas (1999),Drama
52064,3899,Circus (2000),Comedy
52065,3900,Crime and Punishment in Suburbia (2000),Comedy|Drama
52075,3944,Bootmen (2000),Comedy|Drama
52702,2757,Frances (1982),Drama
52726,3183,"Third Miracle, The (1999)",Drama
53008,2522,Airport '77 (1977),Drama
53076,3106,Come See the Paradise (1990),Drama|Romance
53517,3339,Cross of Iron (1977),War
53727,3232,Seven Chances (1925),Comedy
53852,386,S.F.W. (1994),Drama
53901,554,Trial by Jury (1994),Thriller
54064,1458,Touch (1997),Romance
54242,2466,Belizaire the Cajun (1986),Drama
54255,2536,"Concorde: Airport '79, The (1979)",Drama
54390,3464,Solar Crisis (1993),Sci-Fi|Thriller
55729,860,"Maybe, Maybe Not (Bewegte Mann, Der) (1994)",Comedy
55849,1323,Amityville 3-D (1983),Horror
55923,1656,Swept from the Sea (1997),Romance
55932,1696,Bent (1997),Drama|War
56151,2397,Mass Appeal (1984),Drama
56246,2715,"Velocity of Gary, The (1998)",Comedy|Romance
56263,2755,Light of Day (1987),Drama
56264,2756,Wanted: Dead or Alive (1987),Action
56410,3370,Betrayed (1988),Drama|Thriller
56463,3575,Defying Gravity (1997),Drama
56491,3713,"Long Walk Home, The (1990)",Drama
56492,3714,Clara's Heart (1988),Drama
56522,3830,Psycho Beach Party (2000),Comedy|Horror|Thriller
56716,3695,"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)",Comedy|Horror
57630,3833,"Brain That Wouldn't Die, The (1962)",Horror|Sci-Fi
58155,3496,Madame Sousatzka (1988),Drama
58402,3306,"Circus, The (1928)",Comedy
58461,75,Big Bully (1996),Comedy|Drama
58519,304,Roommates (1995),Comedy|Drama
58548,375,Safe Passage (1994),Drama
58683,1006,"Chamber, The (1996)",Drama
58708,1170,Best of the Best 3: No Turning Back (1995),Action
58783,1494,"Sixth Man, The (1997)",Comedy
58920,2207,Jamaica Inn (1939),Drama
58960,2509,Eight Days a Week (1997),Comedy
59045,3184,Montana (1998),Action|Comedy|Crime|Drama
59576,3143,Hell in the Pacific (1968),Drama|War
59600,3367,"Devil's Brigade, The (1968)",War
59675,244,Gumby: The Movie (1995),Animation|Children's
60397,2185,I Confess (1953),Thriller
60399,2187,Stage Fright (1950),Mystery|Thriller
60430,2317,"Alarmist, The (1997)",Comedy
61262,2031,"$1,000,000 Duck (1971)",Children's|Comedy
62487,1864,Sour Grapes (1998),Comedy
62640,2873,Lulu on the Bridge (1998),Drama|Mystery|Romance
63152,496,What Happened Was... (1994),Comedy|Drama|Romance
63176,734,Getting Away With Murder (1996),Comedy
63221,958,Lady of Burlesque (1943),Comedy|Mystery
63251,1151,Faust (1994),Animation|Comedy|Thriller
63310,1455,Hotel de Love (1996),Comedy|Romance
63315,1493,Love and Other Catastrophes (1996),Romance
63359,1793,Welcome to Woop-Woop (1997),Comedy
63363,1829,Chinese Box (1997),Drama|Romance
63445,2175,D�j� Vu (1997),Drama|Romance
63451,2215,Rich and Strange (1932),Comedy|Romance
63513,2510,Just the Ticket (1999),Comedy|Romance
63520,2577,Metroland (1997),Comedy|Drama
63532,2675,Twice Upon a Yesterday (1998),Comedy|Drama|Romance
63609,3144,"Glass Bottom Boat, The (1966)",Comedy|Romance
63638,3349,"Perils of Pauline, The (1947)",Comedy
63672,3570,"Last September, The (1999)",Drama
63680,3640,"King in New York, A (1957)",Comedy|Drama
63792,2251,"Cabinet of Dr. Ramirez, The (1991)",Comedy
64808,3569,"Idiots, The (Idioterne) (1998)",Comedy|Drama
65128,2674,"Loss of Sexual Innocence, The (1999)",Drama
65151,2842,Best Laid Plans (1999),Crime|Drama
65400,1331,Audrey Rose (1977),Horror
65421,1428,Angel Baby (1995),Drama
65486,2032,"Barefoot Executive, The (1971)",Children's|Comedy
65591,2853,"Communion (a.k.a. Alice, Sweet Alice/Holy Terror) (1977)",Horror
65830,359,I Like It Like That (1994),Comedy|Drama|Romance
65898,614,Loaded (1994),Drama|Thriller
66091,1412,Some Mother's Son (1996),Drama
66112,1514,Temptress Moon (Feng Yue) (1996),Romance
66123,1561,Wedding Bell Blues (1996),Comedy
66160,1668,One Night Stand (1997),Drama
66194,1759,Four Days in September (1997),Drama
66205,1814,"Price Above Rubies, A (1998)",Drama
66218,1870,"Dancer, Texas Pop. 81 (1998)",Comedy|Drama
66298,2237,Without Limits (1998),Drama
66390,2481,My Name Is Joe (1998),Drama|Romance
66466,2766,"Adventures of Sebastian Cole, The (1998)",Comedy|Drama
66468,2773,Alice and Martin (Alice et Martin) (1998),Drama
66503,2945,Mike's Murder (1984),Mystery
66595,3289,Not One Less (Yi ge dou bu neng shao) (1999),Drama
66601,3319,Judy Berlin (1999),Drama
66617,3410,Soft Fruit (1999),Comedy|Drama
66638,3495,Roadside Prophets (1992),Comedy|Drama
66667,3620,"Myth of Fingerprints, The (1997)",Comedy|Drama
66711,3851,I'm the One That I Want (2000),Comedy
66721,3880,"Ballad of Ramblin' Jack, The (2000)",Documentary
66754,310,Rent-a-Kid (1995),Comedy
68839,3673,Benji the Hunted (1987),Adventure|Children's
69220,59,"Confessional, The (Le Confessionnal) (1995)",Drama|Mystery
69476,1901,Dear Jesse (1997),Documentary
69583,2578,"Sticky Fingers of Time, The (1997)",Sci-Fi
70185,3523,Taffin (1988),Action|Thriller
70299,626,"Thin Line Between Love and Hate, A (1996)",Comedy
71197,2283,"Sheltering Sky, The (1990)",Drama
71461,2449,"Garbage Pail Kids Movie, The (1987)",Adventure|Children's
71493,2740,"Kindred, The (1986)",Horror
71611,347,Bitter Moon (1992),Drama
71623,452,Widows' Peak (1994),Drama
71883,155,Beyond Rangoon (1995),Drama|War
72390,397,"Fear, The (1995)",Horror
72419,1168,Bad Moon (1996),Horror
72538,2452,"Gate II: Trespassers, The (1990)",Horror
72556,2614,Chopping Mall (a.k.a. Killbots) (1986),Action|Horror|Sci-Fi
72559,2695,"Boys, The (1997)",Drama
72565,2754,Deadtime Stories (1987),Horror
73272,2332,Belly (1998),Crime|Drama
73917,2593,"Monster, The (Il Mostro) (1994)",Comedy
74069,443,"Endless Summer 2, The (1994)",Documentary
74323,1613,Star Maps (1997),Drama
74372,1865,Wild Man Blues (1998),Documentary
74922,2191,"Merry War, A (1997)",Comedy
75627,1477,Love Jones (1997),Romance
75938,106,Nobody Loves Me (Keiner liebt mich) (1994),Comedy|Drama
76076,821,"Crude Oasis, The (1995)",Romance
76083,863,Celestial Clockwork (1994),Comedy
76103,1002,Ed's Next Move (1996),Comedy
77129,1426,Zeus and Roxanne (1997),Children's
77332,2350,Heart Condition (1990),Comedy
77395,2556,Telling You (1998),Comedy|Drama|Romance
78547,394,Coldblooded (1995),Action
78652,702,Faces (1968),Drama
78678,814,"Boy Called Hate, A (1995)",Drama
78703,980,In the Line of Duty 2 (1987),Action
78734,1102,American Strays (1996),Action
